2.676605681614745436e-01,3.748658143427945066e-02,-6.133595232173656708e-02,1.306092321513360570e-02,-6.600972126877500956e-02,-2.181467276757783347e-01,-1.893130072239611883e-01,-3.774115368655012182e-01,-5.025029668541866057e-01,-4.710625253016125225e-01,-4.817856276415501404e-01,-2.399708332863996763e-01,-1.373639172848283574e-01,-1.791425221083266933e-02,-1.696600261662827569e-01,-2.021890070115483495e-01,-2.313414668003705432e-01,-8.058500748845490169e-02,-3.115109893058413959e-02,1.018251056229720897e-01,8.763101741471170103e-02
-6.147855206233699965e-01,1.126380068219498126e-01,1.673189213176023704e-01,1.844597224081428177e-01,2.643118107054417409e-01,1.692216287813253506e-01,2.646668119828592958e-01,2.717323436420196470e-01,3.703907523085168685e-01,2.577333073587707024e-01,2.415112826819990621e-01,2.583798152076516308e-01,2.554194935285898360e-01,3.359909719715190590e-01,3.225113489366981390e-01,2.390814740127295002e-01,2.573878509084378541e-01,3.062288017921164784e-01,2.118517403966501123e-01,1.042233600847309871e-01,1.669509384211208258e-01
1.490950688334648166e+00,3.511580207947466448e-02,-1.383648008642140714e-01,-1.402840437177550470e-01,-1.665229238593790018e-01,-3.374621412151385114e-01,-2.470309490324629487e-01,-2.601683816956140705e-01,-4.377351607713936832e-01,-3.879016636260910755e-01,-6.323024579751198582e-01,-6.362836787856233078e-01,-5.332180396915514597e-01,-4.795524642431490681e-01,-6.216828552507245309e-01,-6.742919488814322904e-01,-6.563702221986607022e-01,-6.054955861645627824e-01,-6.392625977101198398e-01,-5.859742081408315650e-01,-6.707044862739244273e-01
-1.313331968142998019e+00,-4.843841155581381230e-02,-7.048866056636032829e-02,-2.579017461547431986e-02,-4.845271169944928569e-02,1.541774587939497010e-01,1.278477870322345944e-01,2.806005272906459402e-01,3.751140261058006908e-01,2.867372627594462764e-01,4.390059773509228380e-01,6.236557299773991536e-01,4.699006718013258310e-01,4.378218766366295811e-01,5.670137517081271783e-01,5.286845047388494256e-01,4.969108178216731231e-01,5.907693689717369301e-01,5.167707065953733858e-01,6.118147204139965378e-01,6.461151609382567162e-01
3.641528018610870054e-01,1.723731547999024461e-03,1.089957881225214475e-01,5.400831749173268248e-02,5.905894888055403941e-02,-1.373782677093831617e-01,-7.379557654489091179e-02,-8.181349258910168565e-02,-7.209208050527485256e-02,-9.693677328218641698e-02,-6.595240158423368304e-02,-6.542478019022425484e-02,-1.810867306674792954e-01,-3.190428483975755736e-01,-2.588785061280636235e-01,-1.966929729029633922e-01,-1.764013630871060223e-01,-2.743603406152092528e-01,-1.293350401472602162e-01,-1.371970828441638479e-01,-1.371970828441638479e-01
-4.439886232242659325e+00,-5.553763749828508761e-02,9.841974950818871415e-02,3.885843648495175828e-01,6.332544037413569971e-01,7.484518984553834020e-01,7.326122359705949938e-01,7.051440271396760551e-01,1.132960750162652630e+00,1.143296449750964339e+00,1.265543468045227549e+00,1.278135377218540425e+00,1.390434979971088003e+00,1.353647199241351018e+00,1.612541330972238729e+00,1.746892611474343937e+00,1.816798961038864180e+00,1.689226247404499670e+00,1.894090257096755270e+00,2.038447941564097476e+00,2.154780470237579237e+00
-1.583542193608727278e+00,6.080017771006749477e-02,9.677412804461917040e-02,1.759954550465514522e-01,2.566940743504272371e-01,4.595913109825710552e-01,2.670969602922289021e-01,4.090017112994002169e-01,4.652644119463950623e-01,4.639970237162227562e-01,5.336225457168902730e-01,6.128752217348115705e-01,5.654784473687023416e-01,6.113671867475579669e-01,4.360537842673382625e-01,2.844253729851387580e-01,4.946521944298366003e-01,2.901640127959580484e-01,6.231971085370948682e-01,7.144828614506733011e-01,7.283903999528072992e-01
-2.629192980391485523e+00,4.277416834335606155e-01,-2.883221069625422836e-02,4.006461935702622101e-01,2.677178904916857616e-01,1.949806051419515629e-01,5.061518495721332167e-01,6.662976562396004665e-01,8.732355499668325027e-01,8.023738556944554068e-01,7.761771740005128928e-01,6.834221678910146203e-01,7.321726679220249556e-01,9.601337483905469927e-01,9.016992392813331092e-01,1.175467454742095352e+00,7.391589589317432152e-01,9.167922616705512784e-01,1.226077071594207535e+00,1.144132300568511562e+00,1.269476989964920088e+00
6.297626406714528224e-01,-1.721848699581413344e-01,1.004858555464294978e-01,5.420715763914971119e-02,1.084901435812926362e-01,1.311929641762392129e-01,5.831323036533068993e-02,-1.107802136421808248e-01,-1.898637325131991294e-01,-1.789373510115860044e-01,-2.525842535430283253e-01,-1.356289796051902974e-01,-1.947438195869298783e-01,-3.131333473973634818e-01,-2.759383261433125401e-01,-2.552956103594580251e-01,-3.069122166046554523e-01,-3.393159079707854242e-01,-2.992653921317125487e-01,-3.095969096883974259e-01,-3.095969096883974259e-01
3.619231707859205560e+00,3.962097753791957860e-02,-1.586828216143290893e-01,-4.654416649644865789e-01,-5.502670296290848029e-01,-4.300757889902756537e-01,-9.243496119512980558e-01,-9.321008520408391451e-01,-1.164576100654353130e+00,-1.331636427890172891e+00,-1.264604846844529451e+00,-1.339583751224735719e+00,-1.184028392663193818e+00,-1.086262981165432517e+00,-1.018411671163261811e+00,-1.256051526617041336e+00,-1.420245527773984939e+00,-1.397955035336219121e+00,-1.587832572842146295e+00,-1.510059974490538526e+00,-1.596153428604739632e+00
